cluster,names,scores,logfoldchanges,pvals,pvals_adj
0,ENSMUSG00000031465,21.136911,5.9013925,3.641404283357522e-99,1.9166895585880653e-94
0,ENSMUSG00000024552,21.052586,5.840446,2.165384197571638e-98,5.698858131169037e-94
0,ENSMUSG00000040998,20.248034,4.758662,3.6971314544195884e-91,6.486740374494316e-87
0,ENSMUSG00000005220,19.910543,5.8003035,3.297165019235981e-88,4.338739448812627e-84
0,ENSMUSG00000037747,19.727324,4.683241,1.256496456148175e-86,1.2423626605150967e-82
0,ENSMUSG00000074896,19.721273,5.129194,1.4161744743313664e-86,1.2423626605150967e-82
0,ENSMUSG00000062488,19.122349,4.655529,1.645259198049268e-81,1.2371409021217323e-77
0,ENSMUSG00000050520,18.738932,4.3784533,2.383626798535016e-78,1.5683072520961135e-74
0,ENSMUSG00000030934,18.700905,3.49191,4.867126741343332e-78,2.84651203508164e-74
0,ENSMUSG00000033998,18.552996,3.847722,7.71312840085759e-77,4.059882265075401e-73
0,ENSMUSG00000072941,18.545958,4.8793793,8.791998496240784e-77,4.207051207710272e-73
0,ENSMUSG00000078670,18.145687,3.6002707,1.3888555250426988e-73,6.091983284678958e-70
0,ENSMUSG00000032060,17.642017,5.0634413,1.172029285123171e-69,4.745456419364865e-66
0,ENSMUSG00000020607,17.623621,4.1122007,1.622793523329079e-69,6.101239992424957e-66
0,ENSMUSG00000015890,17.467562,5.1369963,2.5308113638631096e-68,8.880785796553242e-65
0,ENSMUSG00000039062,17.26323,4.6737647,8.899245906260548e-67,2.9276294220120637e-63
0,ENSMUSG00000029546,17.021547,4.0301495,5.68474434898305e-65,1.760130609135717e-61
0,ENSMUSG00000018102,16.77425,3.269823,3.7658486360171166e-63,1.1012178266966497e-59
0,ENSMUSG00000030268,16.72184,3.3339412,9.087078381361418e-63,2.5174076720070506e-59
0,ENSMUSG00000030717,16.623623,4.652435,4.700363859572661e-62,1.2370417605623329e-58
0,ENSMUSG00000074794,16.419846,3.1987252,1.3791534199828098e-60,3.4568152102007224e-57
0,ENSMUSG00000024039,16.410833,3.8858507,1.5999369842692613e-60,3.827921959272584e-57
0,ENSMUSG00000060969,16.202303,3.5149138,4.857348812088515e-59,1.111614835100396e-55
0,ENSMUSG00000026526,16.161251,3.249072,9.462166473378998e-59,2.0752108103865707e-55
0,ENSMUSG00000027978,16.028341,5.04325,8.101544589032108e-58,1.7057316039531764e-54
0,ENSMUSG00000004085,16.022354,3.5169811,8.920797761458069e-58,1.8059811960465651e-54
0,ENSMUSG00000027698,15.977969,2.9579487,1.8197972918816692e-57,3.547661120573464e-54
0,ENSMUSG00000020875,15.69573,2.7359362,1.617706120153188e-55,3.041056405013686e-52
0,ENSMUSG00000040152,15.655542,2.9638755,3.045050539757877e-55,5.526871731403297e-52
0,ENSMUSG00000057315,15.54282,2.7404482,1.7797644882140162e-54,3.122656120054432e-51
0,ENSMUSG00000020186,15.231937,2.8238945,2.1706186125985654e-52,3.685570364281873e-49
0,ENSMUSG00000036181,15.186688,3.532827,4.332638633772911e-52,7.126648972727217e-49
0,ENSMUSG00000050295,15.142488,2.9074852,8.493855806851353e-52,1.3547957401497813e-48
0,ENSMUSG00000039952,14.955811,2.6120136,1.427334464709125e-50,2.209681673071456e-47
0,ENSMUSG00000041731,14.861237,2.8738246,5.88288023632299e-50,8.847179546259912e-47
0,ENSMUSG00000053897,14.835927,3.147637,8.58104125432395e-50,1.2546435762849871e-46
0,ENSMUSG00000060402,14.782529,2.8793604,1.8990039346601296e-49,2.701512732561367e-46
0,ENSMUSG00000066058,14.719624,2.9331572,4.82335929341989e-49,6.681114204432877e-46
0,ENSMUSG00000024054,14.666225,2.721465,1.0608413127663949e-48,1.4317549574044094e-45
0,ENSMUSG00000038508,14.60258,3.4437325,2.70415169835863e-48,3.5583932198701214e-45
0,ENSMUSG00000039842,14.49529,4.8004155,1.2975369117470843e-47,1.665784216749257e-44
0,ENSMUSG00000001504,14.488808,3.035697,1.4259614910350906e-47,1.787069262907691e-44
0,ENSMUSG00000023010,14.448867,1.7827893,2.5484238695592914e-47,3.119507879026113e-44
0,ENSMUSG00000021379,14.420409,2.9509206,3.8505482964916638e-47,4.606305912139437e-44
0,ENSMUSG00000113346,14.401581,3.0860927,5.057355494757786e-47,5.915532529379351e-44
0,ENSMUSG00000022466,14.308551,2.6948364,1.935046363468665e-46,2.214197834511666e-43
0,ENSMUSG00000060981,14.29639,3.0193846,2.304603619600655e-46,2.5809599174744696e-43
0,ENSMUSG00000039910,14.221261,2.8893092,6.7622907012897474e-46,7.415415278189316e-43
0,ENSMUSG00000032278,14.20694,2.726879,8.297310001571227e-46,8.913004270259248e-43
0,ENSMUSG00000001763,14.16916,2.4932508,1.4219191877542133e-45,1.4968827673326155e-42
0,ENSMUSG00000014329,14.075636,2.484796,5.362057874621165e-45,5.534064280167836e-42
0,ENSMUSG00000024245,14.045201,3.4682884,8.243326654809366e-45,8.34414888081819e-42
0,ENSMUSG00000028583,13.998779,2.8338387,1.585709640925134e-44,1.5748191067874592e-41
0,ENSMUSG00000060002,13.988161,2.271607,1.84110246800146e-44,1.794597583439349e-41
0,ENSMUSG00000058135,13.938714,3.2188325,3.685200829636923e-44,3.526804197613983e-41
0,ENSMUSG00000027524,13.883834,2.8257444,7.938127513678956e-44,7.461272853750098e-41
0,ENSMUSG00000040170,13.871056,3.1457913,9.48699731615611e-44,8.760659486547246e-41
0,ENSMUSG00000079042,13.834696,3.4357257,1.574011892408009e-43,1.4284429304963442e-40
0,ENSMUSG00000021696,13.817472,2.439399,1.9996866336924516e-43,1.7839916212039981e-40
0,ENSMUSG00000042712,13.791607,2.2479653,2.863112126432927e-43,2.5117128314487258e-40
0,ENSMUSG00000029273,13.78352,2.608286,3.2026808869627724e-43,2.7635460846913525e-40
0,ENSMUSG00000017009,13.728332,3.2508907,6.869741408264754e-43,5.832188851055219e-40
0,ENSMUSG00000030963,13.653327,2.8473964,1.9286782932225315e-42,1.6113954070168437e-39
0,ENSMUSG00000040562,13.647833,2.8209589,2.0797163683796856e-42,1.7104367307192675e-39
0,ENSMUSG00000078851,13.628449,2.4855695,2.7128440875527603e-42,2.1968194060373396e-39
0,ENSMUSG00000022186,13.594991,2.2760596,4.288173184765911e-42,3.419883087171795e-39
0,ENSMUSG00000028167,13.554433,2.452218,7.458684480656712e-42,5.859631586923085e-39
0,ENSMUSG00000036585,13.522949,3.2407684,1.1449232311138074e-41,8.862379293074466e-39
0,ENSMUSG00000071076,13.462946,2.461111,2.584058212535524e-41,1.97122446485536e-38
0,ENSMUSG00000045319,13.451525,2.438764,3.015868665554113e-41,2.2677609011443757e-38
0,ENSMUSG00000046432,13.404733,2.2274244,5.672757997609874e-41,4.2055111262280755e-38
0,ENSMUSG00000053644,13.3947315,2.3606951,6.491014203280852e-41,4.745291994498485e-38
0,ENSMUSG00000029994,13.223796,2.1088088,6.395323806423949e-40,4.611291285957959e-37
0,ENSMUSG00000062713,13.196078,3.4847302,9.242297892818107e-40,6.574021511978025e-37
0,ENSMUSG00000109805,13.113975,2.4389257,2.7386113442361564e-39,1.9219939562028577e-36
0,ENSMUSG00000050071,13.1122465,2.7064335,2.8017585237129483e-39,1.940438969133615e-36
0,ENSMUSG00000024953,13.0638485,2.2941117,5.298040112021138e-39,3.621657653718761e-36
0,ENSMUSG00000020340,13.061379,2.4188652,5.472738278929707e-39,3.693116051919796e-36
0,ENSMUSG00000032788,13.039464,2.8604167,7.296810317232932e-39,4.861707694403451e-36
0,ENSMUSG00000096956,13.026995,2.2062442,8.592637393782212e-39,5.653525773239006e-36
0,ENSMUSG00000033187,12.973535,4.9015207,1.7287152366993634e-38,1.1233661135667617e-35
0,ENSMUSG00000026255,12.961928,2.3355982,2.0112604512865023e-38,1.2910329891941016e-35
0,ENSMUSG00000022816,12.917728,2.305615,3.575409212688726e-38,2.2674125219166722e-35
0,ENSMUSG00000016559,12.916617,1.5579429,3.6274064191016347e-38,2.2730019556646861e-35
0,ENSMUSG00000024646,12.90637,1.7504481,4.1437990377754413e-38,2.566035366498213e-35
0,ENSMUSG00000038721,12.900937,2.2138643,4.4465437328202684e-38,2.7214915804735773e-35
0,ENSMUSG00000017057,12.81229,2.1502676,1.3994204770777798e-37,8.466654739248967e-35
0,ENSMUSG00000014077,12.773584,2.1894515,2.3029958576848416e-37,1.3775055677852195e-34
0,ENSMUSG00000021728,12.718396,2.2370203,4.673553999321807e-37,2.7640133517786815e-34
0,ENSMUSG00000050212,12.704939,2.1042469,5.551310284962602e-37,3.246652979547684e-34
0,ENSMUSG00000028525,12.687345,2.3896499,6.9502256204610474e-37,4.020132700643821e-34
0,ENSMUSG00000021850,12.559745,2.35474,3.514646292072352e-36,2.0108361111904382e-33
0,ENSMUSG00000020098,12.486407,2.1096818,8.856353934264473e-36,5.012505867569299e-33
0,ENSMUSG00000026260,12.477394,2.0767202,9.917947698599904e-36,5.553628670888346e-33
0,ENSMUSG00000000938,12.41628,2.0226035,2.1324977620625233e-35,1.1815384442518208e-32
0,ENSMUSG00000024064,12.413996,2.1992366,2.1942335996415984e-35,1.2030799974034913e-32
0,ENSMUSG00000024165,12.34967,2.063575,4.891115769583826e-35,2.6541110272970543e-32
0,ENSMUSG00000045394,12.336954,3.2985427,5.728220545345497e-35,3.0766389451510774e-32
0,ENSMUSG00000027276,12.326028,2.360921,6.56019629524601e-35,3.487903961581505e-32
0,ENSMUSG00000036964,12.302075,2.2021728,8.827634700074705e-35,4.646513800731322e-32
1,ENSMUSG00000079042,21.055767,5.076602,2.0248054611923207e-98,1.0657766025531898e-93
1,ENSMUSG00000059412,20.665237,6.0092793,7.120669419668656e-95,1.8740177778683969e-90
1,ENSMUSG00000020904,19.912859,5.6239066,3.148300782312341e-88,5.523798665926413e-84
1,ENSMUSG00000091471,19.178541,3.5268247,5.592683879533132e-82,7.359412717077648e-78
1,ENSMUSG00000025204,19.090912,3.455897,3.0047674978754257e-81,2.917936229520769e-77
1,ENSMUSG00000004655,19.085604,7.742563,3.3261679035497785e-81,2.917936229520769e-77
1,ENSMUSG00000109805,17.883472,3.807131,1.5864330914076856e-71,1.0437936524916867e-67
1,ENSMUSG00000026278,17.822443,3.5310864,4.732390785806843e-71,2.7677124600192105e-67
1,ENSMUSG00000029082,17.648333,4.1513824,1.0480437179574775e-69,5.516482913840979e-66
1,ENSMUSG00000053398,17.424961,3.5775473,5.334389518204164e-68,2.552553878910858e-64
1,ENSMUSG00000027004,16.80307,4.8044324,2.3173310229041187e-63,1.0164586310131766e-59
1,ENSMUSG00000034435,16.745817,3.129262,6.074978261137965e-63,2.4403840073395625e-59
1,ENSMUSG00000045394,16.741877,3.7642567,6.49087622592026e-63,2.4403840073395625e-59
1,ENSMUSG00000035852,16.592342,4.061168,7.917105475831549e-62,2.6092818686528782e-58
1,ENSMUSG00000027375,16.592234,3.1169732,7.931550630451792e-62,2.6092818686528782e-58
1,ENSMUSG00000021611,16.349596,4.4594326,4.378755257642994e-60,1.2130534828489297e-56
1,ENSMUSG00000047501,16.185995,3.5612366,6.331834146636707e-59,1.6664121107118484e-55
1,ENSMUSG00000032068,16.150309,3.249326,1.1299634598857926e-58,2.832226508311837e-55
1,ENSMUSG00000023043,15.903346,3.1208751,6.006854933632183e-57,1.4371673467575618e-53
1,ENSMUSG00000056737,15.340732,2.223224,4.0856360639804276e-53,9.350066950594513e-50
1,ENSMUSG00000015962,15.264925,3.8754256,1.3097913820993947e-52,2.8725907995076557e-49
1,ENSMUSG00000032060,15.155675,4.248921,6.949794733610355e-52,1.4632375823932588e-48
1,ENSMUSG00000033022,15.0762005,3.0465813,2.3225562265252157e-51,4.701925751514664e-48
1,ENSMUSG00000074227,15.015446,3.1039758,5.816989294799402e-51,1.108963898400464e-47
1,ENSMUSG00000035885,15.014515,1.4907746,5.899192407328253e-51,1.108963898400464e-47
1,ENSMUSG00000028023,14.960164,5.603346,1.3369697097150193e-50,2.4266461255365434e-47
1,ENSMUSG00000034903,14.860493,2.7857962,5.948643912491043e-50,1.0437094032595953e-46
1,ENSMUSG00000079465,14.702748,2.654672,6.1896171416218965e-49,1.050957057633581e-45
1,ENSMUSG00000024953,14.585726,2.292593,3.4622047218384634e-48,5.694893991834042e-45
1,ENSMUSG00000021696,14.539968,2.4051123,6.762445393885108e-48,1.0786305325834441e-44
1,ENSMUSG00000026986,14.455895,2.8379033,2.3011628968418725e-47,3.562470889357906e-44
1,ENSMUSG00000026576,14.409591,3.3029902,4.503726189850441e-47,6.773089477970509e-44
1,ENSMUSG00000027257,14.339749,2.471592,1.2350048917703387e-46,1.8057143745339875e-43
1,ENSMUSG00000004988,14.326394,3.8583794,1.4969335412369325e-46,2.129529564231005e-43
1,ENSMUSG00000031881,14.260385,2.4850538,3.863194746568428e-46,5.351134702115152e-43
1,ENSMUSG00000022500,14.250861,1.868375,4.427891810866387e-46,5.976064445045209e-43
1,ENSMUSG00000040111,14.229843,3.1392922,5.981605639752727e-46,7.871194861350613e-43
1,ENSMUSG00000022330,14.095032,3.1254745,4.074627407725352e-45,5.2310265422690643e-42
1,ENSMUSG00000032232,14.0016,2.3248415,1.5239956146280818e-44,1.9099293612277075e-41
1,ENSMUSG00000025934,13.970785,3.2150922,2.350217209602255e-44,2.876884489409867e-41
1,ENSMUSG00000042115,13.79257,2.4948323,2.82513445178447e-43,3.379631295548349e-40
1,ENSMUSG00000021286,13.6078415,2.2285087,3.597119377724692e-42,4.207510568131487e-39
1,ENSMUSG00000056648,13.582664,2.3167298,5.0746852814006987e-42,5.806763792865373e-39
1,ENSMUSG00000074796,13.565969,3.7204742,6.373130289439443e-42,7.13736353010499e-39
1,ENSMUSG00000022108,13.331488,1.2781862,1.5183955084229867e-40,1.6650472079448401e-37
1,ENSMUSG00000041120,13.324591,2.3427646,1.665429764810725e-40,1.7890114510321903e-37
1,ENSMUSG00000001864,13.254695,2.1296382,4.238353609730483e-40,4.3743133451328175e-37
1,ENSMUSG00000067158,13.189561,2.2652147,1.007699484228154e-39,1.0200244240737137e-36
1,ENSMUSG00000028600,13.123551,3.7213912,2.4135306016648853e-39,2.3969546556459034e-36
1,ENSMUSG00000022214,13.11983,2.0026293,2.535039484717353e-39,2.471006265140418e-36
1,ENSMUSG00000038156,13.070843,2.5064697,4.8327339092604214e-39,4.5424246794255634e-36
1,ENSMUSG00000052397,12.979162,2.051878,1.6062763094128757e-38,1.4832975407413356e-35
1,ENSMUSG00000001827,12.901002,2.165962,4.44284302975735e-38,4.0319566502466874e-35
1,ENSMUSG00000029642,12.787209,1.7560067,1.9329183551827023e-37,1.7244252634474022e-34
1,ENSMUSG00000050520,12.757598,2.5225635,2.827885275888353e-37,2.4808094896943227e-34
1,ENSMUSG00000045319,12.7062025,2.1846733,5.4623601538485216e-37,4.713389984556898e-34
1,ENSMUSG00000020577,12.572486,2.077748,2.9916657501863806e-36,2.499512990901751e-33
1,ENSMUSG00000021087,12.571227,3.8199747,3.03969091784873e-36,2.4999557992482148e-33
1,ENSMUSG00000053897,12.301934,2.7659519,8.843114372915234e-35,7.161017971273326e-32
1,ENSMUSG00000000690,12.012937,2.0465844,3.0386043467510683e-33,2.423333005993776e-30
1,ENSMUSG00000034006,11.949116,1.964214,6.561936882705135e-33,5.155135966538321e-30
1,ENSMUSG00000027215,11.945613,1.8535129,6.844371705888411e-33,5.2979463104579765e-30
1,ENSMUSG00000018849,11.842439,2.0591981,2.3550344254703894e-32,1.79651582636318e-29
1,ENSMUSG00000064181,11.810091,1.911456,3.461870436125296e-32,2.603128746798444e-29
1,ENSMUSG00000028601,11.804946,2.3971555,3.6802798167806586e-32,2.728383217409391e-29
1,ENSMUSG00000016386,11.771941,3.1821404,5.445693876262946e-32,3.981104762096894e-29
1,ENSMUSG00000038729,11.728482,1.930482,9.107748849805072e-32,6.567061211758079e-29
1,ENSMUSG00000018569,11.721913,2.2406917,9.842310026974748e-32,7.000808521349227e-29
1,ENSMUSG00000036751,11.7184105,1.1836514,1.0257825278236318e-31,7.199078551269958e-29
1,ENSMUSG00000003051,11.715729,2.190387,1.0587684970756536e-31,7.332807712115013e-29
1,ENSMUSG00000061718,11.64742,6.0863614,2.3651042635983284e-31,1.616748415828073e-28
1,ENSMUSG00000020484,11.646216,1.7297558,2.3987520291287213e-31,1.6187270744258894e-28
1,ENSMUSG00000004231,11.623556,2.1725574,3.1283800853337637e-31,2.05831767714535e-28
1,ENSMUSG00000027356,11.588526,3.294149,4.711705608884456e-31,3.0617942769042256e-28
1,ENSMUSG00000055373,11.572544,2.9972613,5.677411464829191e-31,3.6443442666188933e-28
1,ENSMUSG00000110841,11.563184,1.520587,6.331664552159292e-31,4.0153433176801985e-28
1,ENSMUSG00000024997,11.449665,1.705691,2.3605603997615808e-30,1.4617700847276536e-27
1,ENSMUSG00000024132,11.413923,1.7094574,3.562880867125649e-30,2.1555838772646628e-27
1,ENSMUSG00000037710,11.351198,1.6082451,7.315358598346285e-30,4.375581990710853e-27
1,ENSMUSG00000012350,11.321806,2.0835423,1.0234214237559473e-29,6.052675287732364e-27
1,ENSMUSG00000035674,11.318248,1.4561551,1.0658094544020402e-29,6.233327382433977e-27
1,ENSMUSG00000085241,11.304783,1.7826163,1.2426083267093332e-29,7.187465042271699e-27
1,ENSMUSG00000036564,11.276266,3.3980544,1.7188710374269517e-29,9.834184339783154e-27
1,ENSMUSG00000031059,11.256015,1.667902,2.163217546147206e-29,1.2243346103118746e-26
1,ENSMUSG00000021678,11.203305,1.8855662,3.927979857943158e-29,2.199501572369107e-26
1,ENSMUSG00000022382,11.196683,2.307192,4.232883769942485e-29,2.345284948575712e-26
1,ENSMUSG00000026457,11.167345,1.4509474,5.891558120662e-29,3.230292221241302e-26
1,ENSMUSG00000028167,11.126787,1.9316583,9.292496496975645e-29,5.0424726352042276e-26
1,ENSMUSG00000049422,11.033082,1.9028801,2.6463859944090868e-28,1.4213793183848643e-25
1,ENSMUSG00000023232,10.996573,1.9068227,3.969278293841243e-28,2.110373053279067e-25
1,ENSMUSG00000089945,10.963131,1.9007893,5.747572025445919e-28,3.025292011313714e-25
1,ENSMUSG00000001763,10.95098,1.9047227,6.573249156508038e-28,3.4256390356629415e-25
1,ENSMUSG00000103653,10.941839,1.8266538,7.270951030401776e-28,3.752095867021842e-25
1,ENSMUSG00000053559,10.935599,1.6619577,7.788925356229075e-28,3.980367718936637e-25
1,ENSMUSG00000027315,10.925638,1.8349066,8.692726718106662e-28,4.399522726290983e-25
1,ENSMUSG00000066152,10.893071,1.7341603,1.2437401227405014e-27,6.234810009578002e-25
1,ENSMUSG00000021957,10.8538265,1.664486,1.9124731226903015e-27,9.496692008106293e-25
1,ENSMUSG00000089804,10.83144,2.267935,2.4428252651750313e-27,1.2016873893247938e-24
1,ENSMUSG00000041697,10.804894,1.0851325,3.26333537660423e-27,1.5904529711383354e-24
1,ENSMUSG00000060803,10.776049,1.7693205,4.466612303962902e-27,2.156922983774232e-24
2,ENSMUSG00000026385,16.107744,3.6883676,2.2508828533906037e-58,1.1847746987106781e-53
2,ENSMUSG00000005054,15.477458,3.2619035,4.925559192794162e-54,1.2963086683595675e-49
2,ENSMUSG00000031827,15.258926,4.2345653,1.4359087583653297e-52,2.51934978017725e-48
2,ENSMUSG00000068220,15.110791,5.503893,1.3747966887118295e-51,1.8090949626758965e-47
2,ENSMUSG00000030246,14.842954,4.537282,7.727681456232045e-50,8.1350848226046e-46
2,ENSMUSG00000027962,14.424363,4.872233,3.636104160435782e-47,3.189832976478297e-43
2,ENSMUSG00000020267,13.94534,1.8791767,3.3584349005909455e-44,2.525351134678643e-40
2,ENSMUSG00000091228,13.829203,2.7387106,1.6989425140682574e-43,1.1178192271312098e-39
2,ENSMUSG00000046402,13.751462,3.8854809,4.9910727903309326e-43,2.919001193242877e-39
2,ENSMUSG00000027562,13.675103,4.1912446,1.4300419363539543e-42,7.527168736192675e-39
2,ENSMUSG00000037601,13.293601,2.9440491,2.5214530414074215e-40,1.2065382026138276e-36
2,ENSMUSG00000025196,13.2054615,4.693364,8.159829681771442e-40,3.57917329274768e-36
2,ENSMUSG00000018339,13.1072855,4.985124,2.991122021094764e-39,1.2110822977103387e-35
2,ENSMUSG00000034926,13.065689,3.7958035,5.171451027049308e-39,1.94431783042691e-35
2,ENSMUSG00000035540,12.681423,7.394741,7.495858532924767e-37,2.6303467315935207e-33
2,ENSMUSG00000000567,12.528124,5.1363993,5.238728687828457e-36,1.7234107700783664e-32
2,ENSMUSG00000021474,12.411622,2.812889,2.2602564991392407e-35,6.99828594639371e-32
2,ENSMUSG00000063856,12.398533,2.355211,2.661535794998518e-35,7.782922116974555e-32
2,ENSMUSG00000022512,12.280868,3.4349468,1.1476121420140412e-34,3.1792480372132144e-31
2,ENSMUSG00000028194,12.2050905,2.9245975,2.9198353439344834e-34,7.684422658166774e-31
2,ENSMUSG00000039349,12.1381855,3.1980326,6.627926658697048e-34,1.6612740362246564e-30
2,ENSMUSG00000004032,12.129095,3.0643532,7.4062923768654946e-34,1.771989116130419e-30
2,ENSMUSG00000030538,11.920018,2.4563313,9.308806371145231e-33,2.1303405745721755e-29
2,ENSMUSG00000078812,11.904964,1.9769987,1.1151039531861494e-32,2.4456088199960899e-29
2,ENSMUSG00000029304,11.835297,4.777946,2.564353744391981e-32,5.399092947592653e-29
2,ENSMUSG00000020857,11.827516,2.4090316,2.813470888925143e-32,5.695763604210148e-29
2,ENSMUSG00000024664,11.821843,2.5948453,3.010077333398883e-32,5.868090019288281e-29
2,ENSMUSG00000001473,11.818062,3.1622427,3.148667213274323e-32,5.919044551353831e-29
2,ENSMUSG00000000326,11.806353,2.5837839,3.619217623932904e-32,6.569004788045942e-29
2,ENSMUSG00000021792,11.795154,2.7841294,4.1344467106184544e-32,7.254024568670433e-29
2,ENSMUSG00000027203,11.768465,3.0718212,5.674791689130814e-32,9.635430172551274e-29
2,ENSMUSG00000063683,11.741485,5.9800076,7.810326516969974e-32,1.2847010829600986e-28
2,ENSMUSG00000015090,11.679379,5.0029516,1.6247712079003888e-31,2.5153369793836727e-28
2,ENSMUSG00000006728,11.588622,2.3282144,4.706440347815557e-31,7.0779484042177045e-28
2,ENSMUSG00000078453,11.555243,2.3106458,6.945136558325438e-31,1.0154561330111604e-27
2,ENSMUSG00000028494,11.543388,2.9006183,7.972164716562468e-31,1.1341158432999514e-27
2,ENSMUSG00000028937,11.510372,3.4382303,1.1697210928563963e-30,1.620248406410244e-27
2,ENSMUSG00000028792,11.425287,2.421504,3.1262060851522014e-30,4.219255987130033e-27
2,ENSMUSG00000042462,11.410379,2.6163526,3.711087233183763e-30,4.883419690146514e-27
2,ENSMUSG00000024501,11.376417,3.0922325,5.480505274790124e-30,7.035899405947633e-27
2,ENSMUSG00000025950,11.346456,2.878882,7.722998648886326e-30,9.678756116256682e-27
2,ENSMUSG00000023150,11.319039,2.3988047,1.056227416134133e-29,1.2592520199974144e-26
2,ENSMUSG00000027613,11.317367,1.8890965,1.0765700452139913e-29,1.2592520199974144e-26
2,ENSMUSG00000028007,11.289878,2.801499,1.4724119097615467e-29,1.6848233322219297e-26
2,ENSMUSG00000026730,11.263043,3.7742548,1.9973969903267164e-29,2.236914637932703e-26
2,ENSMUSG00000000088,11.253662,1.7563734,2.2217214599436868e-29,2.4363027242832477e-26
2,ENSMUSG00000002289,11.218973,2.919729,3.2906824071744255e-29,3.534864473143532e-26
2,ENSMUSG00000026547,11.193739,2.03839,4.375852696376752e-29,4.606547650529735e-26
2,ENSMUSG00000029552,11.179194,2.5177028,5.15559825553569e-29,5.320981760360325e-26
2,ENSMUSG00000001525,11.172794,2.6736517,5.540964784130477e-29,5.608735045720996e-26
2,ENSMUSG00000005087,11.086618,4.5086975,1.456915705650329e-28,1.4469097185398248e-25
2,ENSMUSG00000092203,11.07091,2.4674425,1.7362770840879678e-28,1.6924200110750792e-25
2,ENSMUSG00000027087,10.985607,2.4066,4.482159694205142e-28,4.212909958288962e-25
2,ENSMUSG00000032420,10.944446,3.1572485,7.064834675161437e-28,6.523941016873639e-25
2,ENSMUSG00000055435,10.9346285,2.6560576,7.872785716617838e-28,7.144688775515457e-25
2,ENSMUSG00000036781,10.920738,1.7051932,9.174685400755334e-28,8.185063402612844e-25
2,ENSMUSG00000020737,10.912957,2.2778466,9.995117756244465e-28,8.768383636961394e-25
2,ENSMUSG00000030074,10.85987,3.9549024,1.7900450930316963e-27,1.5446035002756783e-24
2,ENSMUSG00000076437,10.8498335,2.800328,1.99787952005862e-27,1.6961352648033146e-24
2,ENSMUSG00000024503,10.818418,7.882214,2.8159647152456007e-27,2.3527161706613878e-24
2,ENSMUSG00000027610,10.797111,2.763109,3.552077179792734e-27,2.9213614755557866e-24
2,ENSMUSG00000027160,10.743077,2.5858676,6.3878965773629586e-27,5.172820373016564e-24
2,ENSMUSG00000028832,10.718134,3.1613557,8.367483152150276e-27,6.673194593887605e-24
2,ENSMUSG00000026281,10.650138,2.224465,1.741068322907203e-26,1.367804063351396e-23
2,ENSMUSG00000022150,10.534655,2.4382212,5.980238970451858e-26,4.629056741892706e-23
2,ENSMUSG00000020372,10.510801,1.5737541,7.70359084479406e-26,5.876611705892465e-23
2,ENSMUSG00000028082,10.496694,2.9483316,8.945897235782706e-26,6.726803527180836e-23
2,ENSMUSG00000040274,10.49073,2.6632009,9.528906639676436e-26,7.064275068817028e-23
2,ENSMUSG00000021932,10.470368,2.5466762,1.1818275206994453e-25,8.639815747157777e-23
2,ENSMUSG00000031609,10.436334,2.3294308,1.6922034345616308e-25,1.2201482189258355e-22
2,ENSMUSG00000024521,10.426517,4.4933476,1.8764224205680065e-25,1.3346941963380755e-22
2,ENSMUSG00000006589,10.4023,2.2143178,2.4202062298653735e-25,1.6985330015359172e-22
2,ENSMUSG00000097421,10.390955,5.9502845,2.7260982099769255e-25,1.888038228688756e-22
2,ENSMUSG00000005125,10.34034,2.8878436,4.6289182815522265e-25,3.164256398282896e-22
2,ENSMUSG00000041959,10.334886,1.878186,4.899948306911747e-25,3.3065856292641888e-22
2,ENSMUSG00000032911,10.332631,3.420753,5.0165141910475555e-25,3.3423954551896095e-22
2,ENSMUSG00000004264,10.330886,1.8680277,5.108642148326136e-25,3.360249855542074e-22
2,ENSMUSG00000021594,10.329722,3.5960631,5.1709901645054335e-25,3.360249855542074e-22
2,ENSMUSG00000021957,10.324123,2.0000634,5.481746094840312e-25,3.5187461883904224e-22
2,ENSMUSG00000024610,10.291761,2.3225262,7.675913308365274e-25,4.86782376986885e-22
2,ENSMUSG00000024925,10.276417,1.9639562,9.001183333772024e-25,5.61192251845293e-22
2,ENSMUSG00000027187,10.275763,2.1185844,9.062493617837584e-25,5.61192251845293e-22
2,ENSMUSG00000031490,10.259182,2.2789457,1.076146944424653e-24,6.5865198333414e-22
2,ENSMUSG00000035960,10.254236,2.5183048,1.132673942932466e-24,6.8528075471486525e-22
2,ENSMUSG00000018293,10.234456,1.5344857,1.3897381982876506e-24,8.31252952330327e-22
2,ENSMUSG00000062248,10.175915,3.9874263,2.54002690364232e-24,1.48996612953176e-21
2,ENSMUSG00000022956,10.175624,1.6057643,2.5476280807405274e-24,1.48996612953176e-21
2,ENSMUSG00000034880,10.173733,2.0515883,2.5975879326047445e-24,1.5024905320943222e-21
2,ENSMUSG00000015653,10.172351,2.4011083,2.6347096467493376e-24,1.5073975757206319e-21
2,ENSMUSG00000030562,10.168424,4.8574023,2.7431070712313805e-24,1.5525396107670423e-21
2,ENSMUSG00000027070,10.161443,4.461036,2.9468312019322834e-24,1.650100076009656e-21
2,ENSMUSG00000020733,10.152716,1.9965935,3.2226741163660104e-24,1.781511650657481e-21
2,ENSMUSG00000039682,10.1519165,2.472433,3.2492043176365636e-24,1.781511650657481e-21
