Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of Interleukin-10 Production (GO:0032653)	1/46	3.690396e-01	4.770338e-01	0	0	2.217284e+00	2.210302e+00	F2RL1
GO_Biological_Process_2023	Cellular Component Disassembly (GO:0022411)	1/46	3.690396e-01	4.770338e-01	0	0	2.217284e+00	2.210302e+00	CAPG
GO_Biological_Process_2023	Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536)	1/46	3.690396e-01	4.770338e-01	0	0	2.217284e+00	2.210302e+00	HIF1A
GO_Biological_Process_2023	Positive Regulation Of Cell-Cell Adhesion (GO:0022409)	1/46	3.690396e-01	4.770338e-01	0	0	2.217284e+00	2.210302e+00	ANK3
GO_Biological_Process_2023	Epithelial Cell Migration (GO:0010631)	1/46	3.690396e-01	4.770338e-01	0	0	2.217284e+00	2.210302e+00	FERMT1
GO_Biological_Process_2023	Intracellular Protein Transmembrane Transport (GO:0065002)	1/46	3.690396e-01	4.770338e-01	0	0	2.217284e+00	2.210302e+00	ROMO1
GO_Biological_Process_2023	Positive Regulation Of MAPK Cascade (GO:0043410)	4/310	3.719113e-01	4.802804e-01	0	0	1.306854e+00	1.292610e+00	APELA;NDRG4;WWC1;F2RL1
GO_Biological_Process_2023	Proteasomal Protein Catabolic Process (GO:0010498)	3/220	3.748519e-01	4.823633e-01	0	0	1.381360e+00	1.355424e+00	XBP1;RNF186;DCAF11
GO_Biological_Process_2023	Regulation Of Interleukin-2 Production (GO:0032663)	1/47	3.753322e-01	4.823633e-01	0	0	2.168972e+00	2.125471e+00	EZR
GO_Biological_Process_2023	Secondary Alcohol Metabolic Process (GO:1902652)	1/47	3.753322e-01	4.823633e-01	0	0	2.168972e+00	2.125471e+00	SULT2B1
GO_Biological_Process_2023	Epithelial To Mesenchymal Transition (GO:0001837)	1/47	3.753322e-01	4.823633e-01	0	0	2.168972e+00	2.125471e+00	HIF1A
GO_Biological_Process_2023	Regulation Of T Cell Differentiation (GO:0045580)	1/47	3.753322e-01	4.823633e-01	0	0	2.168972e+00	2.125471e+00	XBP1
GO_Biological_Process_2023	Oligosaccharide Metabolic Process (GO:0009311)	1/48	3.815622e-01	4.880192e-01	0	0	2.122717e+00	2.045198e+00	FUT9
