source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
PEC,SMC,Apoe,Sdc2,1.0872788,0.0,0.8563109,0.3048107046200353,0.4608838800704801,0.026034893,0.7927582,0.2528943258719917,0.372246240879876
PEC,SMC,Fn1,Sdc2,1.08406,0.0,0.84563625,0.5250206765988299,1.233011772711599,0.0491498,0.7917259,0.06971427646657191,0.37402918420004344
PEC,IMM,Thbs1,Sdc4,1.0826695,0.0,1.0210829,0.5138241982701127,0.4378415088776797,0.024738632,0.80684286,0.2902665181517501,0.3749219317120309
PEC,TEC,Tnc,Sdc4,1.081875,0.0,1.0281973,0.3646138293020527,1.2528421043308673,0.050830044,0.80738336,0.06971427646657191,0.37670992807888015
IMM,PEC,Col4a3,Sdc1,0.24055225,1.0,0.04877343,-0.2411078941435209,-0.8490975066514386,0.004576972,0.47724286,1.0,0.37721932298216326
MES,PEC,Gpc3,Lrp1,0.7910072,0.0,0.30859336,0.5955908356474449,0.7113927939775381,0.038153008,0.6966356,0.1081230982649108,0.37759968049914844
PEC,IMM,Vegfa,Cd44,1.6400498,0.0,0.7863615,1.3117906973614715,2.8277818843962246,0.051078342,0.78567064,0.06971427646657191,0.3776051288990097
PEC,IMM,Vegfc,Flt1,0.22106591,1.0,0.048831407,-0.20920323949781405,-0.6370450909225834,0.017188521,0.47739106,1.0,0.3795900218624735
PEC,POD,Spp1,S1pr1,1.4574807,0.0,0.31098115,0.5634035246247268,0.7766954089694478,0.011742837,0.69744945,0.6634311207723935,0.3802112127936582
PEC,TEC,Thbs1,Sdc1,0.8399567,0.0,0.30684066,0.6798317121519284,0.7403704729651793,0.032829564,0.6960334,0.1378182918293304,0.3802112127936582
POD,PEC,Col1a2,Cd44,1.0788512,0.0,0.87263745,0.6193988149529903,0.31302291526250947,0.054472532,0.7943054,0.25464294045828423,0.3802958091773928
SMC,PEC,Tnc,Sdc4,1.0778823,0.0,0.84470236,0.3608264401629402,1.4059266075224601,0.041758776,0.79163474,0.06971427646657191,0.38389499857502385
IMM,PEC,Adm,Pth1r,0.2216449,1.0,0.0489762,-0.5539310454457855,-1.665174647348927,0.0018171824,0.47776037,1.0,0.38432713307157396
IMM,PEC,Fn1,Itga6,0.7049566,0.0,0.30341592,0.4446571725200075,0.9065870539946164,0.063794024,0.6948447,0.06971427646657191,0.384810557085037
PEC,IMM,Icam1,Itgal_Itgb2,1.0753084,0.0,1.0070001,0.8767874978613768,3.205871477779164,0.117052786,0.80575836,0.031299410270692996,0.38841256275089575
PEC,MES,Col1a2,Sdc1,0.6409714,0.0,0.3086453,0.32273313340898635,2.445134763608053,0.036144502,0.69665337,0.09690716413952359,0.3894468442202934
PEC,PEC,Spp1,S1pr1,1.5391864,0.0,0.7691959,0.6506708564609477,1.2433637039674408,0.029045302,0.7838065,0.1961945011971205,0.3902253611022698
PEC,TEC,Ccl5,Sdc4,0.8379919,0.0,0.31652498,0.1739349635710657,0.1352851449645298,0.01730388,0.6993104,0.6346270094245914,0.3907781659411014
PEC,MES,Dll1,Notch3,0.68061817,0.0,0.30144295,0.3856548441892108,0.3312368147231647,0.077821635,0.6941527,0.24315499863190043,0.3907781659411014
PEC,MES,Jag1,Notch2,0.6976114,0.0,0.30139968,0.3681847349498926,-0.04809439093395573,0.02659233,0.69413745,0.4863063335561629,0.3921126564467442
SMC,PEC,Adm,Pth1r,0.82332253,0.116,0.30094317,0.015682021654918,-0.11098213198721607,0.011166007,0.6939765,1.0,0.39278103949603727
IMM,PEC,Ccl5,Sdc1,0.6399926,0.0,0.3171206,0.4861016265504267,2.5971090889955457,0.07655923,0.6995081,0.06971427646657191,0.39345018165074674
PEC,SMC,Jag1,Notch3,1.0678004,0.0,1.1365699,0.7763721186199731,1.8086989244784266,0.1451374,0.8150555,0.06971427646657191,0.39386068979875033
PEC,PEC,Calca,Pth1r,0.22433284,1.0,0.050101843,-0.34287151668445615,-0.7767646026652485,0.004895351,0.48059586,1.0,0.3961448958078956
PEC,SMC,Angptl4,Sdc2,1.0644224,0.0,0.78051305,0.35133362098563425,0.3706690721393794,0.03297617,0.78504145,0.2192526628943051,0.39659582742455635
PEC,END,Calca,Calcrl,0.74367446,0.0,0.29863662,0.22837840035876217,0.9619048487415857,0.047112074,0.6931589,0.17811289409520678,0.3968072940844622
SMC,PEC,Rarres2,Ccrl2,0.6954658,0.0,0.29836342,0.21944854710540657,0.5219219207831907,0.025750944,0.6930616,0.26053720904635713,0.39815546787478506
PEC,MES,Calca,Ramp3,0.22451356,1.0,0.05018833,-0.32644350232378,-0.7518348121116516,0.0071358276,0.48081112,1.0,0.3985041748164268
END,PEC,Kitl,Epor,0.66634476,0.0,0.29812852,0.3130002206979572,0.7565441721057126,0.07189771,0.6929778,0.09775940230290074,0.3995066918732165
PEC,PEC,Plau,Lrp1,0.8148586,0.0,0.31946445,0.4946863612246526,1.790396151176553,0.03092434,0.7002815,0.16507795762224803,0.4028979784661468
PEC,TEC,Thbs1,Cd36,0.83653164,0.0,0.2967615,0.6792507340676014,0.6874173318741996,0.036715798,0.6924886,0.1128081501764521,0.4035785587428799
POD,PEC,Cxcl10,Sdc4,1.0599166,0.0,0.7857383,0.20990564363056113,0.3080114536964611,0.01984837,0.7856039,0.48157691247516277,0.40392511106001017
TEC,PEC,Slit2,Robo4,0.98211414,0.0,0.29590452,0.6052931224626346,2.8972034168577414,0.07863876,0.69218063,0.06971427646657191,0.4042599050181621
PEC,PEC,Lamc2,Cd44,1.0598693,0.0,0.8521694,0.659211622351124,0.8896807638023558,0.05724364,0.79235965,0.06971427646657191,0.40484492749406753
PEC,TEC,Rarres2,Ccrl2,0.22646898,1.0,0.05066078,-0.31040157402013335,-0.7005738100619366,0.004372396,0.4819807,1.0,0.40557346027942853
PEC,PEC,Col1a2,Itga2b,0.6597566,0.0,0.32071614,0.22196870687807962,2.0712642524181684,0.03203866,0.70069164,0.18353726508613227,0.4056248972876777
PEC,PEC,Cxcl12,Sdc4,1.0589954,0.0,0.78271455,0.2197277814685959,1.1254095253905894,0.022360215,0.78527904,0.3679466391331492,0.4066869764026433
MES,PEC,Serping1,Lrp1,0.8201806,0.0,0.32189012,0.39616080238041496,0.3919744796747575,0.030159928,0.70107466,0.2064829104103323,0.40767814145172615
IMM,PEC,Hspg2,Lrp1,0.22523917,1.0,0.05072565,-0.2834807699872848,-0.6241294035682352,0.0054294933,0.48214042,1.0,0.40792703968226385
END,PEC,Hspg2,Sdc1,0.6475781,0.0,0.32221663,0.2527370757135403,0.7767850492189811,0.048545126,0.70118093,0.15118469058651404,0.4097381605975203
PEC,IMM,Sema3g,Fcgr3,1.7233315,0.0,0.6767307,1.4566918817376215,3.4645049169537865,0.054979492,0.77275836,0.06971427646657191,0.41027919526069945
PEC,IMM,Ccl5,Ccrl2,0.78455824,0.0,0.2933412,0.46690464512407925,1.1367065684106756,0.044965424,0.69125295,0.06971427646657191,0.4111154498845082
PEC,PEC,Angptl4,Sdc4,1.0558718,0.0,0.77246326,0.19637210382980444,-0.06489957776769162,0.021244124,0.78416544,0.5104780826081562,0.4113060562896824
TEC,PEC,Col1a2,Sdc1,0.24361084,1.0,0.050828222,-0.1602609860969848,-0.8404402247103072,0.0059523373,0.48239267,1.0,0.41262992744554483
PEC,END,Vegfc,Flt1,0.8624344,0.0,0.32441753,0.481326858179874,1.047987725040349,0.114194065,0.70189357,0.06971427646657191,0.41596026324015734
TEC,PEC,Angptl4,Sdc2,0.62523115,0.982,0.3238896,-0.04405474739729032,-0.5890738683512832,0.013684125,0.70172316,1.0,0.4166554710005462
PEC,IMM,Lyz2,Itgal,0.84188914,0.0,0.32462835,0.8888853781551851,2.039820738199925,0.04237626,0.7019616,0.06971427646657191,0.41735145294509546
IMM,PEC,Ptn,Sdc2,0.62508607,1.0,0.3236331,-0.15773185891879146,-0.7457161391351267,0.0109783355,0.7016402,1.0,0.41735145294509546
END,PEC,Apoe,Sdc2,0.62490165,1.0,0.323307,-0.12592144184591514,-0.7851409635913948,0.009829681,0.7015347,1.0,0.4180482095046312
PEC,TEC,Cp,Slc40a1,1.0499957,0.0,1.0865909,1.0070665310986997,2.1862162214467236,0.18211782,0.8116421,0.06002146728548525,0.41967077777654005
IMM,PEC,Thbs1,Sdc1,0.65191025,0.0,0.325127,0.44125714721826886,1.4756023696158258,0.034786064,0.70212203,0.1128081501764521,0.4201429865131679
PEC,SMC,Ptn,Sdc4,1.0942922,0.0,0.74518955,0.12048146627711051,-0.011687138847342682,0.016454749,0.781108,0.7033222905786881,0.42060417264079075
IMM,PEC,Vcan,Tlr2,0.637478,0.0,0.29031503,0.560134769951688,1.666570983862876,0.053989735,0.6901453,0.06971427646657191,0.4236500543473969
PEC,PEC,Egf,Axl,0.26682633,1.0,0.05160911,-0.34195126147378974,-3.3825297635906786,0.0019255956,0.48429632,1.0,0.4243622222580422
PEC,END,Slit3,Robo4,0.62037617,0.0,0.31885645,0.3635142745482951,0.1250892133154191,0.11784544,0.7000815,0.3633473626404888,0.4250583279116461
MES,PEC,Col6a3,Sdc1,0.6544144,0.0,0.32680935,0.47536732143351307,0.9739210294545877,0.0846604,0.70266145,0.06971427646657191,0.4264697188918444
PEC,POD,Adm,Calcrl,0.25463533,1.0,0.05164887,-0.46799720655566507,-1.496418398806469,0.0030940925,0.4843925,1.0,0.4267044231467124
PEC,IMM,Vegfa,Sirpa,0.68315166,0.0,0.28798696,0.08522249719051794,-0.36156355408312546,0.017093169,0.68928385,0.8257773744000223,0.43001185765550065
MES,PEC,Tgfb3,Itgb6,1.0434093,0.0,0.8147662,0.6286529808416805,0.45335189991592606,0.077226885,0.7886432,0.18216971613088254,0.4309233854777538
POD,PEC,Adm,Ackr3,1.0540323,0.0,0.73123586,0.4681754847144486,0.7239761885920258,0.055318013,0.77948767,0.10388349631299787,0.43469933584818066
IMM,PEC,Trf,Tfrc,1.2648324,0.0,0.7308254,0.9739493647821343,1.06036264956955,0.05914457,0.7794395,0.06971427646657191,0.43564523399967015
IMM,PEC,Fn1,Dpp4,0.71633327,0.0,0.32946616,0.25879569925142615,0.434228614470771,0.024126917,0.7035066,0.30739463368694253,0.43571983708620543
PEC,SMC,Plau,Plaur,0.8185542,0.0,0.32982555,0.3944796123373789,1.395878108374387,0.02265131,0.7036203,0.35577788528817267,0.4371547182215083
POD,PEC,Col4a4,Sdc1,1.2545948,0.0,0.7300153,0.7601059190051438,1.413818910395951,0.0662627,0.77934414,0.06971427646657191,0.43753945882334166
SMC,PEC,Plau,Lrp1,0.22846478,1.0,0.05219583,-0.13591179215579124,-1.1589216916566123,0.0050525856,0.48570812,1.0,0.4407278156205765
IMM,PEC,Mmp12,Plaur,1.0385892,0.0,1.0417434,0.897214894785582,4.366423778534516,0.17834428,0.808399,0.02687883026143973,0.4432406186565612
SMC,PEC,Col1a2,Sdc1,0.66489565,0.0,0.3338507,0.2034988927654255,1.305166736786909,0.039096233,0.7048836,0.2120308447084503,0.4443762433280559
SMC,PEC,Efna1,Epha4,0.22973962,1.0,0.052424483,-0.11880768273617309,-0.4386546051163819,0.014026065,0.48625404,1.0,0.4453909328386645
PEC,IMM,Apoe,Trem2,1.0372559,0.0,0.8046438,0.8203807217214147,3.4145377629050966,0.08398802,0.7875994,0.067627476379825,0.4470568254412944
END,PEC,Csf1,Csf2ra,0.61476445,0.0,0.28322995,0.1759052030826823,0.17115047959265495,0.02266692,0.6874973,0.3542782967088685,0.4472870362747466
PEC,PEC,Thbs1,Lrp1,0.8496324,0.0,0.33531377,0.6192243683944495,0.8069735568044153,0.02548811,0.7053381,0.26956973696629294,0.4472870362747466
TEC,PEC,Col4a4,Sdc1,0.6682131,0.0,0.3360794,0.20030647889328734,0.0775240946572785,0.030505564,0.7055751,0.39160139815472556,0.44874718728134105
MES,PEC,Col4a4,Sdc1,0.24637944,1.0,0.05268818,-0.202404871837909,-0.866899597792748,0.0047824495,0.48688084,1.0,0.4500483823309478
PEC,TEC,Cxcl10,Sdc4,1.0349239,0.0,0.8911899,0.17777180192940872,0.30182522543744605,0.02251216,0.7960187,0.3610639613017022,0.4508853016720413
SMC,PEC,Cxcl10,Dpp4,0.72973603,0.0,0.33717996,0.062392736235996615,0.24642323318509085,0.016486203,0.70591456,0.6983275670310344,0.45094336665138707
POD,PEC,Col4a5,Cd44,1.0345068,0.0,0.8248212,0.6257127128779578,1.4737574403053966,0.048871268,0.7896636,0.06971427646657191,0.451844343770585
IMM,PEC,Pam,Dpp4,0.23544553,1.0,0.05269684,-0.4044990040368332,-1.4784461296585911,0.00277811,0.4869013,1.0,0.4523749526907188
PEC,SMC,Dll1,Notch3,0.6429727,0.0,0.28048372,0.34501283149454426,1.0155363625034008,0.07241072,0.68644977,0.07199864022661248,0.4560954727033853
SMC,PEC,Col1a1,Sdc1,0.6734528,0.0,0.33959946,0.4286752287150121,2.6083585596787793,0.09067437,0.7066563,0.06971427646657191,0.4560954727033853
PEC,PEC,Serpine1,Plaur,0.6096807,0.027,0.31565908,0.045568896528328115,0.014521374762162975,0.025316555,0.69902235,1.0,0.4568346975890544
PEC,TEC,Mdk,Sdc4,1.0310385,0.0,0.87985206,0.32408492545358064,1.0743218579274458,0.047447115,0.79497725,0.08710893214443227,0.4576144801076043
PEC,IMM,Rarres2,Ccrl2,0.80184686,0.0,0.3400958,0.30451062129913997,0.7598264891325504,0.029352756,0.70680755,0.19096135677738946,0.45831554272145636
IMM,PEC,Angptl4,Sdc1,0.24689603,1.0,0.053035233,-0.15039050912322166,-0.7516900781084727,0.006441144,0.48770094,1.0,0.45934626191266403
POD,PEC,Col1a2,Cd93,0.89563835,0.0,0.27955627,0.37006474386520577,0.023295215515728218,0.03544688,0.6860932,0.4317985947841426,0.45979958454078546
PEC,MES,Thbs2,Itga4,0.8505793,0.0,0.34074765,0.5393802196712901,0.5112835953776496,0.06152365,0.7070059,0.16465616810243122,0.4605428052851138
TEC,PEC,Gas6,Axl,0.60832673,1.0,0.32944053,-0.17143553803151115,-0.5948417367990277,0.013179068,0.7034985,1.0,0.4605428052851138
POD,PEC,Ptn,Sdc2,0.6076882,1.0,0.29286936,-0.17595598491149866,-0.8880029838630625,0.0099347625,0.69108117,1.0,0.4627772720266691
SMC,PEC,Col4a3,Sdc1,0.6069957,0.0,0.29495305,0.10409097046034377,-0.08447571053734326,0.027678838,0.69183743,0.5244016741281619,0.4650187997839428
TEC,PEC,Ptn,Sdc2,0.6356339,1.0,0.34228417,-0.14668299421888026,-0.7668330772868058,0.01161102,0.7074717,1.0,0.4657676326589648
IMM,PEC,Efna1,Epha4,0.23128617,1.0,0.05319343,-0.11705049053433333,-0.31643659531678964,0.014231796,0.48807302,1.0,0.4663048420152187
PEC,IMM,Thbs1,Itga4,1.0238556,0.0,0.8480083,0.8283444261426376,1.2660461172503035,0.06944872,0.7919568,0.06971427646657191,0.46632079818249195
PEC,MES,Ptn,Sdc4,0.6168546,1.0,0.34245166,-0.3281313633993224,-1.1554766762571473,0.0075617754,0.70752233,1.0,0.46651726901389323
PEC,SMC,Ptn,Sdc2,1.0399473,0.0,0.6993474,0.21634494341825425,0.15328284203040182,0.023723379,0.7756318,0.3468513364626948,0.4711839237201866
IMM,PEC,Ptgs2,Cav1,1.0216717,0.0,0.7292979,0.6200465708045039,2.545482849211451,0.09169253,0.77925956,0.06971427646657191,0.4711839237201866
PEC,MES,Edn3,Ednrb,1.2305526,0.0,0.34435388,0.8554519457533891,1.8481728982303771,0.043204,0.70809513,0.06971427646657191,0.4717872571251771
PEC,TEC,Spp1,Ptger4,1.5264407,0.0,0.697717,0.6958692732082478,1.0724798064717926,0.02010627,0.77542865,0.46851796019957714,0.47704421941618147
SMC,PEC,Cxcl12,Dpp4,0.74928415,0.0,0.34843066,0.13451580702215848,0.37023641301333376,0.019266412,0.70931,0.5124499898555156,0.4778583672575973
PEC,MES,Gpc3,Flt1,0.24737641,1.0,0.053846784,-0.3356354899213,-0.8994076880528483,0.0075464444,0.48959824,1.0,0.4778742201802044
PEC,MES,Mdk,Lrp1,1.0167038,0.0,0.8625635,0.8045713220667365,2.243079224417886,0.14593613,0.7933552,0.05411443405136634,0.478023547710424
MES,PEC,Adm,Ackr3,0.61763555,0.0,0.3491311,0.055035323320685385,-0.366555904429238,0.02641178,0.709517,0.8300220983622585,0.47862091771575727
SMC,PEC,Icam1,Cav1,0.6027963,1.0,0.34321612,-0.13606027001231444,-0.39551376137360283,0.018390246,0.707753,1.0,0.48014845147449803
POD,PEC,Adm,Pth1r,0.9398282,0.0,0.3497327,0.12597845743002883,-0.03863251733913664,0.012976264,0.7096943,1.0,0.48014845147449803
PEC,PEC,Ptn,Sdc4,1.0313967,0.0,0.6921347,0.061383426262424434,-0.2822858078766692,0.01528323,0.7747284,0.7815062763860366,0.4819481435293535
IMM,PEC,C3,Lrp1,0.71484953,0.0,0.27388197,0.4145547433067439,1.4406223728795902,0.031447873,0.6838808,0.15760865050804612,0.48244584068105734
MES,PEC,Hspg2,Lrp1,0.2323663,1.0,0.053974073,-0.27589363101280295,-0.8250701619953676,0.0057771932,0.48989326,1.0,0.4824920623008846
PEC,MES,Hspg2,Lrp1,1.0146053,0.0,0.8565599,0.6513146025729669,1.0230498465819307,0.09168313,0.79278207,0.06971427646657191,0.4839149105888989
PEC,SMC,Adm,Pth1r,0.60132,1.0,0.30783793,-0.18960587730875147,-0.9942941296275284,0.011421826,0.69637656,1.0,0.48398149755736963
PEC,PEC,Fgfr3,Epha4,0.23316178,1.0,0.054126,-0.10070489891421383,-0.35872267464896024,0.020240854,0.49024445,1.0,0.4847988830206873
IMM,PEC,Fn1,Sdc2,1.0145096,0.0,1.0122287,0.4965019987506588,1.0677842363054593,0.058832433,0.8061633,0.06971427646657191,0.48489939572626506
PEC,SMC,Angptl4,Cdh11,0.6096083,0.0,0.35233247,0.36070280184763115,1.0629363771374831,0.058894563,0.71045667,0.06971427646657191,0.4862909281163805
IMM,PEC,Ccl5,Dpp4,0.6159252,0.0,0.27167746,0.25389037657441427,1.745312017941994,0.028747566,0.6830065,0.20202527253529998,0.48860785365828197
POD,PEC,Tgm2,Sdc4,0.9031765,0.001,0.2713099,0.038899412223606905,-0.497268457169608,0.006892548,0.68286,1.0,0.4893817944068507
PEC,TEC,Thbs1,Itga6,1.0121751,0.0,0.8136355,0.8662198000904143,1.1121928297860977,0.10954867,0.7885274,0.06971427646657191,0.49082157247317987
PEC,POD,Adm,Ramp3,0.2582215,1.0,0.054298956,-0.5043019485849212,-1.5879734167708541,0.0029316787,0.4906431,1.0,0.49171088925714296
TEC,PEC,Csf1,Sirpa,0.23340961,1.0,0.05442423,-0.32721986986483614,-1.134781315720508,0.0044221496,0.49093106,1.0,0.49401207413100945
PEC,SMC,Serpine1,Itgb5,0.66270554,0.277,0.35520807,0.0055087895066184,-0.21717933812093593,0.021293242,0.711292,1.0,0.4948222751627571
TEC,PEC,Plau,Itgb5,0.5967926,0.005,0.35474187,0.06574944221091278,0.09019608261374301,0.018209333,0.71115714,1.0,0.4956027626572206
PEC,SMC,Col4a5,Sdc1,0.6162989,0.0,0.35531038,0.2311529327146088,0.33196822405917126,0.03949486,0.71132165,0.24259099771265535,0.4956027626572206
POD,PEC,Gpc3,Flt1,0.2437921,1.0,0.054791007,-0.34373372286018855,-0.8265135559682926,0.0076787737,0.4917704,1.0,0.49861022065617244
PEC,IMM,Thbs1,Lrp1,1.0077302,0.0,0.8005554,0.8123700517867596,1.1259641465144097,0.060852397,0.78717303,0.06971427646657191,0.4987585816996608
TEC,PEC,Jag1,Notch2,0.5951289,0.0,0.35240182,0.24358299603631495,0.5474028391154788,0.03109222,0.7104769,0.16172622998179922,0.4995173506167051
PEC,PEC,Ccl5,Sdc4,0.92898166,0.0,0.3560036,0.25943191764477075,0.41680449513676554,0.01946211,0.7115217,0.5016748345708696,0.4995173506167051
PEC,END,Calca,Pth1r,0.23429894,1.0,0.054871194,-0.33328055140621665,-0.9636741396876927,0.0053613544,0.49195313,1.0,0.5032027390899725
MES,PEC,Trf,Tfrc,0.59322584,0.0,0.28401387,0.2650384147035941,-1.0366498037170193,0.022984803,0.6877942,1.0,0.5050325542480626
PEC,TEC,Agt,Enpep,0.7895375,0.0,0.35846898,0.34867724836580655,0.8386393082758048,0.0284868,0.71222943,0.2064829104103323,0.5058237388416327
MES,PEC,Spp1,Cd44,0.6026389,0.0,0.35914218,0.12616752372651263,-0.902770521592124,0.009901438,0.7124217,1.0,0.5066157493178116
PEC,MES,Cd14,Itga4,0.9971541,0.0,0.771454,0.6592545830210103,0.44477916309318444,0.055358674,0.7840548,0.18537262346961084,0.5107504467370692
SMC,PEC,Col1a2,Itga2b,0.9960575,0.0,0.99212587,0.5123489286370106,1.8190567847389691,0.09911064,0.80459124,0.06971427646657191,0.511754427057661
POD,PEC,Col4a5,Cd93,0.8512938,0.0,0.26423794,0.37637864179017316,1.1840297405586153,0.03180197,0.67999315,0.1507898238286707,0.5121828184618531
PEC,PEC,Col1a2,Cd93,0.2470025,1.0,0.05549226,-0.1900007367475535,1.3559290614309054,0.0070362478,0.49335968,1.0,0.5123708758770825
IMM,PEC,Fn1,Plaur,0.99566495,0.0,0.9690785,0.5631201773189121,1.3182309993893182,0.081609495,0.8027368,0.06971427646657191,0.512759117370179
PEC,END,Calca,Ramp3,0.8768984,0.0,0.36239192,0.31725596293629943,1.1120771465729447,0.05152525,0.7133435,0.09163833001211996,0.5129814513370801
PEC,END,Thbs1,Cd36,0.9955666,0.0,0.76476115,0.8648582424734536,1.805460871770185,0.09461745,0.78331625,0.06971427646657191,0.5137645168129699
END,PEC,Serpine1,Itgb5,0.5899238,1.0,0.34706098,-0.058156877331471665,0.06970392255585756,0.020804856,0.70890373,1.0,0.5145812067982306
PEC,END,Thbs1,Itga6,0.99488187,0.0,0.762746,0.848295557150141,2.1512549768151437,0.10269686,0.7830922,0.06375299462727033,0.5167848570795046
TEC,PEC,Cxcl10,Sdc4,1.0229526,0.0,0.6644207,0.1800178162047571,-0.3115383522283639,0.016783793,0.7711424,0.7640393851610146,0.5167848570795046
POD,PEC,Csf1,Sirpa,0.2362392,1.0,0.05578741,-0.3241446513915221,-1.246912315572281,0.0045329123,0.4940227,1.0,0.5169465307519556
PEC,MES,Icam1,Spn,0.6090454,0.0,0.36455467,0.21429957514308126,0.2607558175794711,0.04675787,0.71395147,0.27946118246648793,0.5177906886264565
PEC,END,Col4a5,Cd93,0.62229335,0.0,0.36457622,0.22185445154732975,0.48910477620765536,0.043878034,0.71395755,0.18399482114990617,0.5185951388687342
MES,PEC,Vegfc,Flt1,0.24769498,1.0,0.056162078,-0.16215003020808533,-0.7354769739808168,0.019768896,0.49485928,1.0,0.5215165713213525
POD,PEC,Cxcl12,Dpp4,0.78163284,0.0,0.36704856,0.16470598499556632,-0.5991929923657968,0.020295886,0.7146472,1.0,0.5218211047471566
TEC,PEC,Rarres2,Ccrl2,0.23879465,1.0,0.056336682,-0.29850328054246844,-0.6460211292295609,0.004862268,0.49524727,1.0,0.5237994873185212
END,PEC,Ptn,Sdc2,0.5888074,1.0,0.25948355,-0.19573352621215057,-1.063148830621972,0.0088022435,0.67801446,1.0,0.5242494647371564
IMM,PEC,Apoe,Lrp1,0.9228059,0.0,0.36866504,0.43738339300380313,0.862359734490807,0.02289121,0.71509504,0.3468513364626948,0.5258725496362948
IMM,PEC,Angptl4,Sdc4,0.89945567,0.005,0.25909802,0.04503671280771787,-0.5615549992766853,0.0071256594,0.6778522,1.0,0.5266853468500846
PEC,IMM,Cxcl12,Sdc4,0.5854667,1.0,0.33099914,-0.22521182216094338,0.31286897242301226,0.009455824,0.7039905,1.0,0.5274989811477901
SMC,PEC,Tgfb3,Itgb5,0.99048793,0.0,0.7949848,0.3702390424629991,1.999642503662825,0.054565888,0.7865875,0.06971427646657191,0.5279138751166259
PEC,TEC,Mdk,Sdc2,0.60798776,0.0,0.36962453,0.0988125090741452,0.7089842678089787,0.030621044,0.7153597,0.4309308762040491,0.5283134529602374
IMM,PEC,Fn1,Nt5e,0.68552214,0.0,0.25891504,0.3261773504866151,0.8168013499359732,0.03188478,0.6777751,0.1496098634794227,0.5283134529602374
PEC,IMM,Calca,Ramp1,0.89409035,0.0,0.37061924,0.5647324758265775,0.9359374222453032,0.06515602,0.71563333,0.06971427646657191,0.5307618977942943
PEC,TEC,Edn3,Ednrb,1.2972946,0.0,0.6529928,0.921005606657455,2.211380382336249,0.08192705,0.7696079,0.06971427646657191,0.5319816698411544
PEC,IMM,Ptpn6,Cd300lf,0.584419,0.0,0.26787075,0.7841294687505433,2.4593572248323063,0.07830999,0.681477,0.06971427646657191,0.5323983898225249
PEC,PEC,Ccl5,Ccrl2,0.2409651,1.0,0.057486974,-0.11403887647879697,-0.03132751914749887,0.008812012,0.4977737,1.0,0.5329171327758904
PEC,TEC,Icam1,Cav1,0.6139829,1.0,0.37135792,-0.12340549020180905,-0.25586020395779385,0.019898145,0.7158358,1.0,0.5332177261893796
POD,PEC,Angptl4,Sdc2,0.58729994,1.0,0.25681794,-0.08075391420664685,-0.8787921204230542,0.01085039,0.6768863,1.0,0.5340380724942705
IMM,PEC,Spp1,S1pr1,0.6049375,1.0,0.25663835,-0.1255537599429125,-0.7728437086459,0.009690819,0.67680985,1.0,0.5348592597604249
IMM,PEC,Thbs1,Itga6,0.61646616,0.0,0.2565132,0.3949073705108378,1.0961637380861196,0.03453719,0.6767565,0.11633940913024148,0.535681288418669
PEC,PEC,Ptn,Sdc2,0.652946,1.0,0.37289622,-0.12854874614529493,-0.6906623359273198,0.012649448,0.7162561,1.0,0.5365041588998298
MES,PEC,Plau,Itgb5,0.5832739,0.009,0.33962488,0.05121123195825497,0.06083896621758422,0.01743336,0.7066639,1.0,0.5365041588998298
TEC,PEC,Edn1,Ednrb,0.24156137,1.0,0.057813972,-0.1904419024803778,-0.6835098345482019,0.011608715,0.4984827,1.0,0.5374675504171262
PEC,PEC,Col4a4,Sdc1,0.5826913,0.0,0.2786252,0.11866171153181092,-0.06273906770571636,0.025290506,0.68573385,0.5055732122459597,0.5381524270542051
PEC,SMC,Slit3,Robo4,0.26158318,0.951,0.058048546,-0.032176417406938176,-1.398230128537609,0.021454033,0.49898884,1.0,0.5397406300988615
SMC,PEC,Fn1,Cd44,0.616423,0.0,0.37400544,0.41238773504862525,1.8020106082614384,0.033308543,0.7165578,0.13129980267662297,0.5398040676701612
PEC,IMM,Angptl4,Sdc4,0.5823432,1.0,0.32666403,-0.24856749979973483,-0.8774401307352687,0.008983845,0.7026151,1.0,0.5406311537282984
IMM,PEC,Plau,Plaur,0.64448285,0.0,0.37457442,0.19510828709063177,0.1966789565977648,0.025724512,0.7167122,0.326676390210673,0.5414590841943095
PEC,SMC,Tnc,Sdc1,0.5822179,0.0,0.32397425,0.3358686485646002,1.850637663009215,0.070728116,0.7017505,0.07735336259846429,0.5414590841943095
TEC,PEC,Hbegf,Cd44,0.61705816,0.0,0.37469038,0.12591008443138582,-0.06390633887591113,0.018127961,0.7167435,0.5786249890353817,0.5422878594990214
PEC,IMM,Vcam1,Itga4_Itgb7,0.5821142,0.0,0.33882356,0.2534384653892168,0.8056376974089813,0.047572535,0.7064191,0.15000241128688313,0.5431174800732606
TEC,PEC,Apoe,Sdc2,0.6540327,1.0,0.37481773,-0.0927468941986676,-0.5964892648503033,0.01139579,0.7167781,1.0,0.5431174800732606
IMM,PEC,C1qb,Lrp1,1.5291396,0.0,0.6450219,1.0504722409299032,4.239407738398509,0.05831994,0.76851726,0.06971427646657191,0.5432252748170533
PEC,PEC,Plau,Itgb5,0.9804709,0.0,0.7837835,0.4783503340658729,1.5291422876726166,0.040232565,0.7853941,0.06971427646657191,0.5432252748170533
